"date","stato","codice_regione","denominazione_regione","lat","long","ricoverati_con_sintomi","terapia_intensiva","totale_ospedalizzati","isolamento_domiciliare","totale_positivi","variazione_totale_positivi","nuovi_positivi","dimessi_guariti","deceduti","casi_da_sospetto_diagnostico","casi_da_screening","totale_casi","tamponi","casi_testati","mortalità","nuovi_tamponi","decreto_legge","dpcm1","dpcm2","dpcm3","dpcm4","dpcm5","dpcm6","dpcm7","dpcm8","dpcm9","pre_esodo","mado","esodo1","esodo2","esodo3"
2020-07-19,"ITA",3,"Lombardia",45.46679,9.190347,148,22,170,7070,7240,-15,33,71464,16788,89336,6156,95492,1202207,721640,0.1758053,0.00002744952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,"ITA",3,"Lombardia",45.46679,9.190347,151,21,172,6969,7141,-99,56,71611,16796,89367,6181,95548,1206495,724365,0.175786,0.00004641544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,"ITA",3,"Lombardia",45.46679,9.190347,151,21,172,6838,7010,-131,34,71775,16797,89382,6200,95582,1212468,728169,0.1757339,0.00002804198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"ITA",3,"Lombardia",45.46679,9.190347,149,17,166,6809,6975,-35,51,71860,16798,89400,6233,95633,1217829,733150,0.1756507,0.0000418778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"ITA",3,"Lombardia",45.46679,9.190347,139,17,156,6785,6941,-34,82,71973,16801,89426,6289,95715,1232915,740405,0.1755315,0.00006650905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"ITA",3,"Lombardia",45.46679,9.190347,144,17,161,6598,6759,-182,53,72208,16801,89450,6318,95768,1242775,746025,0.1754344,0.0000426465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"ITA",3,"Lombardia",45.46679,9.190347,148,13,161,6614,6775,16,79,72271,16801,89482,6365,95847,1253500,752200,0.1752898,0.00006302353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,"ITA",3,"Lombardia",45.46679,9.190347,139,13,152,6619,6771,-4,74,72349,16801,89521,6400,95921,1261557,756888,0.1751546,0.00005865767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"ITA",3,"Lombardia",45.46679,9.190347,137,14,151,6574,6725,-46,34,72429,16801,89531,6424,95955,1265549,759439,0.1750925,0.00002686581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"ITA",3,"Lombardia",45.46679,9.190347,151,13,164,6514,6678,-47,53,72528,16802,89560,6448,96008,1271875,763406,0.1750062,0.00004167076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,"ITA",3,"Lombardia",45.46679,9.190347,154,13,167,6396,6563,-115,46,72689,16802,89567,6487,96054,1280533,768509,0.1749224,0.00003592254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"ITA",3,"Lombardia",45.46679,9.190347,151,13,164,5871,6035,-528,88,73305,16802,89655,6487,96142,1291740,775765,0.1747623,0.00006812516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,"ITA",3,"Lombardia",45.46679,9.190347,148,7,155,5856,6011,-24,77,73402,16806,89624,6595,96219,1300088,782147,0.174664,0.00005922676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,"ITA",3,"Lombardia",45.46679,9.190347,158,9,167,5788,5955,-56,55,73512,16807,89651,6623,96274,1308507,787173,0.1745747,0.00004203264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,"ITA",3,"Lombardia",45.46679,9.190347,153,9,162,5659,5821,-134,38,73676,16815,89676,6636,96312,1316219,791698,0.1745888,0.00002887058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,"ITA",3,"Lombardia",45.46679,9.190347,162,9,171,5624,5795,-26,25,73724,16818,89689,6648,96337,1320427,794279,0.1745747,0.00001893327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,"ITA",3,"Lombardia",45.46679,9.190347,160,9,169,5583,5752,-43,44,73810,16819,89704,6677,96381,1326123,797918,0.1745053,0.00003317943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,"ITA",3,"Lombardia",45.46679,9.190347,164,11,175,5648,5823,71,138,73872,16824,89814,6705,96519,1335383,803355,0.1743076,0.0001033411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,"ITA",3,"Lombardia",45.46679,9.190347,168,11,179,5549,5728,-95,118,74080,16829,89887,6750,96637,1344362,808787,0.1741465,0.00008777398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,"ITA",3,"Lombardia",45.46679,9.190347,170,9,179,5466,5645,-83,69,74232,16829,89924,6782,96706,1352490,813260,0.1740223,0.00005101701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,"ITA",3,"Lombardia",45.46679,9.190347,162,9,171,5376,5547,-98,76,74403,16832,89970,6812,96782,1358872,816988,0.1739166,0.00005592874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,"ITA",3,"Lombardia",45.46679,9.190347,155,9,164,5424,5588,41,71,74432,16833,90015,6838,96853,1365366,820541,0.1737995,0.00005200071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"ITA",3,"Lombardia",45.46679,9.190347,150,9,159,5388,5547,-41,31,74504,16833,90038,6846,96884,1374709,822142,0.1737439,0.00002255023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,"ITA",3,"Lombardia",45.46679,9.190347,160,10,170,5344,5514,-33,68,74605,16833,90081,6871,96952,1379246,824917,0.173622,0.0000493023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,"ITA",3,"Lombardia",45.46679,9.190347,165,10,175,5346,5521,7,102,74700,16833,90150,6904,97054,1387206,829237,0.1734395,0.00007352909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,"ITA",3,"Lombardia",45.46679,9.190347,170,11,181,5358,5539,18,74,74754,16835,90188,6940,97128,1394380,833060,0.173328,0.00005307018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,"ITA",3,"Lombardia",45.46679,9.190347,153,12,165,5212,5377,-162,97,75012,16836,90249,6976,97225,1401844,837083,0.1731653,0.00006919458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,"ITA",3,"Lombardia",45.46679,9.190347,149,12,161,5196,5357,-20,94,75125,16837,90319,7000,97319,1408872,840083,0.1730084,0.00006672004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,"ITA",3,"Lombardia",45.46679,9.190347,147,13,160,5217,5377,20,61,75163,16840,90365,7015,97380,1413754,843250,0.1729308,0.00004314753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,"ITA",3,"Lombardia",45.46679,9.190347,147,14,161,5174,5335,-42,43,75248,16840,90391,7032,97423,1417928,845795,0.1728545,0.00003032594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,"ITA",3,"Lombardia",45.46679,9.190347,150,14,164,5150,5314,-21,50,75319,16840,90430,7043,97473,1423476,849579,0.1727658,0.00003512528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,"ITA",3,"Lombardia",45.46679,9.190347,151,14,165,5157,5322,8,91,75398,16844,90487,7077,97564,1432476,855372,0.1726456,0.00006352637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,"ITA",3,"Lombardia",45.46679,9.190347,155,16,171,5252,5423,101,154,75449,16846,90583,7135,97718,1446233,864187,0.172394,0.0001064835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,"ITA",3,"Lombardia",45.46679,9.190347,149,17,166,5328,5494,71,174,75546,16852,90669,7223,97892,1456936,871210,0.1721489,0.0001194287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,"ITA",3,"Lombardia",45.46679,9.190347,148,14,162,5414,5576,82,185,75649,16852,90802,7275,98077,1469893,880198,0.1718242,0.0001258595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,"ITA",3,"Lombardia",45.46679,9.190347,148,14,162,5620,5782,206,239,75678,16856,90944,7372,98316,1483556,890586,0.1714472,0.0001610994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,"ITA",3,"Lombardia",45.46679,9.190347,153,15,168,5696,5864,82,110,75705,16857,91020,7406,98426,1491278,896473,0.1712657,0.00007376224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,"ITA",3,"Lombardia",45.46679,9.190347,158,15,173,5614,5787,-77,119,75901,16857,90963,7582,98545,1501157,903586,0.1710589,0.00007927219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,"ITA",3,"Lombardia",45.46679,9.190347,158,17,175,5794,5969,182,269,75988,16857,91103,7711,98814,1517718,915651,0.1705932,0.0001772398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,"ITA",3,"Lombardia",45.46679,9.190347,173,14,187,6038,6225,256,286,76018,16857,91221,7879,99100,1535682,929040,0.1701009,0.0001862365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,"ITA",3,"Lombardia",45.46679,9.190347,172,17,189,6265,6454,229,316,76102,16860,91355,8061,99416,1555403,943463,0.1695904,0.0002031628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,"ITA",3,"Lombardia",45.46679,9.190347,185,18,203,6442,6645,191,289,76200,16860,91476,8229,99705,1574104,957455,0.1690988,0.0001835965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,"ITA",3,"Lombardia",45.46679,9.190347,194,20,214,6615,6829,184,235,76248,16863,91582,8358,99940,1586967,966973,0.1687312,0.0001480812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,"ITA",3,"Lombardia",45.46679,9.190347,195,22,217,6735,6952,123,135,76258,16865,91637,8438,100075,1596833,974484,0.1685236,0.00008454234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,"ITA",3,"Lombardia",45.46679,9.190347,212,21,233,6849,7082,130,242,76368,16867,91748,8569,100317,1613033,986403,0.168137,0.0001500279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,"ITA",3,"Lombardia",45.46679,9.190347,220,22,242,7036,7278,196,237,76407,16869,91845,8709,100554,1630115,998868,0.1677606,0.0001453885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,"ITA",3,"Lombardia",45.46679,9.190347,225,27,252,7193,7445,167,228,76467,16870,91957,8825,100782,1644192,1008369,0.167391,0.0001386699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,"ITA",3,"Lombardia",45.46679,9.190347,244,26,270,7399,7669,224,337,76574,16876,92117,9002,101119,1671516,1028404,0.1668925,0.0002016134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,"ITA",3,"Lombardia",45.46679,9.190347,245,23,268,7654,7922,253,388,76708,16877,92304,9203,101507,1694925,1044945,0.1662644,0.0002289187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,"ITA",3,"Lombardia",45.46679,9.190347,248,25,273,7758,8031,109,198,76794,16880,92417,9288,101705,1707042,1053199,0.1659702,0.0001159901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,"ITA",3,"Lombardia",45.46679,9.190347,242,26,268,7842,8110,79,109,76818,16886,92479,9335,101814,1716130,1059954,0.1658515,0.000063515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,"ITA",3,"Lombardia",45.46679,9.190347,248,27,275,7946,8221,111,271,76976,16888,92597,9488,102085,1736911,1073431,0.1654308,0.0001560241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,"ITA",3,"Lombardia",45.46679,9.190347,252,27,279,8045,8324,103,218,77088,16891,92681,9622,102303,1758279,1087646,0.1651076,0.0001239849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,"ITA",3,"Lombardia",45.46679,9.190347,256,30,286,8166,8452,128,245,77204,16892,92791,9757,102548,1775670,1098986,0.1647229,0.0001379761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,"ITA",3,"Lombardia",45.46679,9.190347,246,27,273,8318,8591,139,257,77318,16896,92918,9887,102805,1793656,1110428,0.16435,0.0001432828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,"ITA",3,"Lombardia",45.46679,9.190347,251,27,278,8289,8567,-24,269,77611,16896,93050,10024,103074,1810149,1120531,0.1639211,0.0001486066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,"ITA",3,"Lombardia",45.46679,9.190347,252,28,280,8509,8789,222,265,77651,16899,93207,10132,103339,1822993,1128937,0.1635297,0.0001453653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,"ITA",3,"Lombardia",45.46679,9.190347,262,28,290,8558,8848,59,125,77715,16901,93294,10170,103464,1830924,1134109,0.1633515,0.00006827154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,"ITA",3,"Lombardia",45.46679,9.190347,263,29,292,8507,8799,-49,176,77938,16903,93359,10281,103640,1850323,1148425,0.1630934,0.00009511853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,"ITA",3,"Lombardia",45.46679,9.190347,264,30,294,8510,8804,5,159,78090,16905,93456,10343,103799,1868154,1160353,0.1628628,0.00008511076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,"ITA",3,"Lombardia",45.46679,9.190347,272,32,304,8630,8934,130,281,78240,16906,93616,10464,104080,1889861,1173781,0.1624327,0.0001486882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,"ITA",3,"Lombardia",45.46679,9.190347,284,32,316,8711,9027,93,224,78369,16908,93748,10556,104304,1906689,1184027,0.1621031,0.0001174811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,"ITA",3,"Lombardia",45.46679,9.190347,271,36,307,8628,8935,-92,243,78695,16917,93866,10681,104547,1928410,1197038,0.1618124,0.0001260105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,"ITA",3,"Lombardia",45.46679,9.190347,264,38,302,8705,9007,72,211,78829,16922,93998,10760,104758,1943336,1206551,0.1615342,0.0001085762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,"ITA",3,"Lombardia",45.46679,9.190347,283,36,319,8757,9076,69,90,78849,16923,94073,10775,104848,1953299,1213246,0.1614051,0.0000460759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,"ITA",3,"Lombardia",45.46679,9.190347,294,34,328,8699,9027,-49,182,79078,16925,94164,10866,105030,1968107,1225067,0.1611444,0.00009247465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,"ITA",3,"Lombardia",45.46679,9.190347,308,33,341,8763,9104,77,196,79197,16925,94288,10938,105226,1990912,1239028,0.1608443,0.00009844734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,"ITA",3,"Lombardia",45.46679,9.190347,303,31,334,8714,9048,-56,229,79472,16935,94409,11046,105455,2012281,1252897,0.1605898,0.0001138012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,"ITA",3,"Lombardia",45.46679,9.190347,300,30,330,8841,9171,123,277,79624,16937,94550,11182,105732,2032712,1265754,0.160188,0.0001362711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,"ITA",3,"Lombardia",45.46679,9.190347,312,30,342,8745,9087,-84,256,79960,16941,94691,11297,105988,2051849,1278033,0.1598388,0.0001247655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,"ITA",3,"Lombardia",45.46679,9.190347,302,31,333,8904,9237,150,216,80021,16946,94827,11377,106204,2068416,1288690,0.1595608,0.0001044277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,"ITA",3,"Lombardia",45.46679,9.190347,306,31,337,8997,9334,97,119,80041,16948,94891,11432,106323,2076349,1293542,0.1594011,0.00005731214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,"ITA",3,"Lombardia",45.46679,9.190347,315,33,348,8751,9099,-235,203,80476,16951,95011,11515,106526,2090140,1303500,0.1591255,0.00009712268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,"ITA",3,"Lombardia",45.46679,9.190347,306,34,340,8720,9060,-39,201,80712,16955,95122,11605,106727,2108944,1315230,0.1588633,0.00009530836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,"ITA",3,"Lombardia",45.46679,9.190347,298,35,333,8834,9167,107,324,80924,16960,95322,11729,107051,2133635,1331274,0.1584292,0.0001518535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,"ITA",3,"Lombardia",45.46679,9.190347,302,39,341,8825,9166,-1,307,81228,16964,95507,11851,107358,2153477,1343544,0.1580134,0.0001425601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,"ITA",3,"Lombardia",45.46679,9.190347,293,42,335,8827,9162,-4,393,81620,16969,95707,12044,107751,2172337,1355640,0.1574835,0.0001809112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,"ITA",3,"Lombardia",45.46679,9.190347,296,39,335,9026,9361,199,314,81733,16971,95940,12125,108065,2187132,1365206,0.1570444,0.000143567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,"ITA",3,"Lombardia",45.46679,9.190347,305,41,346,9186,9532,171,251,81811,16973,96143,12173,108316,2195207,1370079,0.1566989,0.00011434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,"ITA",3,"Lombardia",45.46679,9.190347,320,40,360,9149,9509,-23,350,82184,16973,96365,12301,108666,2211227,1380719,0.1561942,0.0001582832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,"ITA",3,"Lombardia",45.46679,9.190347,339,40,379,9498,9877,368,520,82331,16978,96683,12503,109186,2232796,1395667,0.1554961,0.0002328919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,"ITA",3,"Lombardia",45.46679,9.190347,361,41,402,10004,10406,529,683,82484,16979,97091,12778,109869,2254865,1408098,0.1545386,0.0003029006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,"ITA",3,"Lombardia",45.46679,9.190347,371,44,415,10713,11128,722,983,82744,16980,97697,13155,110852,2280488,1424471,0.1531772,0.0004310481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,"ITA",3,"Lombardia",45.46679,9.190347,408,44,452,11570,12022,894,1140,82988,16982,98339,13653,111992,2303398,1438722,0.1516358,0.000494921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,"ITA",3,"Lombardia",45.46679,9.190347,433,48,481,12368,12849,827,1032,83190,16985,99044,13980,113024,2318988,1448672,0.1502778,0.0004450217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,"ITA",3,"Lombardia",45.46679,9.190347,463,50,513,12866,13379,530,696,83353,16988,99501,14219,113720,2332922,1458192,0.1493845,0.0002983383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,"ITA",3,"Lombardia",45.46679,9.190347,546,62,608,13648,14256,877,1080,83550,16994,100262,14538,114800,2350108,1469625,0.1480314,0.0004595533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,"ITA",3,"Lombardia",45.46679,9.190347,645,64,709,14509,15218,962,1844,84415,17011,101508,15136,116644,2379156,1488016,0.1458369,0.0007750648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,"ITA",3,"Lombardia",45.46679,9.190347,726,72,798,16252,17050,1832,2067,84624,17037,102862,15849,118711,2411663,1508334,0.1435166,0.0008570849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,"ITA",3,"Lombardia",45.46679,9.190347,834,71,905,18223,19128,2078,2419,84958,17044,104276,16854,121130,2442250,1527182,0.1407083,0.0009904801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,"ITA",3,"Lombardia",45.46679,9.190347,943,96,1039,20586,21625,2497,2664,85112,17057,106066,17728,123794,2471303,1544959,0.1377854,0.001077974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,"ITA",3,"Lombardia",45.46679,9.190347,1065,110,1175,22119,23294,1669,2975,86397,17078,108092,18677,126769,2502284,1565233,0.1347175,0.001188914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,"ITA",3,"Lombardia",45.46679,9.190347,1136,113,1249,23385,24634,1340,1687,86738,17084,109408,19048,128456,2516861,1575120,0.132995,0.0006702794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,"ITA",3,"Lombardia",45.46679,9.190347,1268,123,1391,24913,26304,1670,2023,87072,17103,110712,19767,130479,2538587,1588800,0.1310786,0.0007969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,"ITA",3,"Lombardia",45.46679,9.190347,1521,134,1655,28235,29890,3586,4125,87591,17123,113622,20982,134604,2575003,1611623,0.1272102,0.00160194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,"ITA",3,"Lombardia",45.46679,9.190347,1685,156,1841,31677,33518,3628,4125,88059,17152,116243,22486,138729,2610718,1633109,0.1236367,0.001580025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,"ITA",3,"Lombardia",45.46679,9.190347,2013,184,2197,35753,37950,4432,4916,88536,17159,119459,24186,143645,2647681,1655276,0.1194542,0.001856719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,"ITA",3,"Lombardia",45.46679,9.190347,2153,213,2366,40319,42685,4735,4956,88706,17210,122847,25754,148601,2680430,1675053,0.1158135,0.001848957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,"ITA",3,"Lombardia",45.46679,9.190347,2326,231,2557,45426,47983,5298,5762,89145,17235,127457,26906,154363,2715715,1698094,0.1116524,0.002121725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,"ITA",3,"Lombardia",45.46679,9.190347,2459,242,2701,47624,50325,2342,3570,90356,17252,129608,28325,157933,2737039,1711397,0.1092362,0.001304329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,"ITA",3,"Lombardia",45.46679,9.190347,2715,271,2986,51898,54884,4559,5035,90774,17310,133215,29753,162968,2766999,1729725,0.1062172,0.001819661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,"ITA",3,"Lombardia",45.46679,9.190347,3072,292,3364,58042,61406,6522,7558,91763,17357,138923,31603,170526,2808259,1755084,0.1017851,0.002691347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,"ITA",3,"Lombardia",45.46679,9.190347,3355,345,3700,64184,67884,6478,7339,92567,17414,143887,33978,177865,2850943,1780305,0.09790572,0.002574236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,"ITA",3,"Lombardia",45.46679,9.190347,3698,370,4068,71161,75229,7345,8960,94134,17462,149776,37049,186825,2897835,1807884,0.09346715,0.003091963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,"ITA",3,"Lombardia",45.46679,9.190347,4033,392,4425,77586,82011,6782,8919,96198,17535,158695,37049,195744,2944616,1834360,0.08958129,0.003028918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,"ITA",3,"Lombardia",45.46679,9.190347,4246,418,4664,85411,90075,8064,8607,96687,17589,162163,42188,204351,2984274,1856584,0.08607249,0.002884119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,"ITA",3,"Lombardia",45.46679,9.190347,4406,435,4841,89577,94418,4343,5278,97576,17635,166581,43048,209629,3008361,1871538,0.08412481,0.001754444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,"ITA",3,"Lombardia",45.46679,9.190347,4740,475,5215,93351,98566,4148,6804,100115,17752,171744,44689,216433,3040698,1889116,0.08202076,0.002237644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,"ITA",3,"Lombardia",45.46679,9.190347,5018,507,5525,99208,104733,6167,7758,101610,17848,176982,47209,224191,3084414,1912351,0.07961069,0.002515227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,"ITA",3,"Lombardia",45.46679,9.190347,5318,522,5840,106684,112524,7791,8822,102502,17987,183660,49353,233013,3125958,1935518,0.07719312,0.002822175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,"ITA",3,"Lombardia",45.46679,9.190347,5563,570,6133,111233,117366,4842,9934,107463,18118,190116,52831,242947,3172359,1960088,0.07457594,0.003131424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"ITA",3,"Lombardia",45.46679,9.190347,5813,610,6423,121206,127629,10263,11489,108581,18226,197252,57184,254436,3218458,1981508,0.07163295,0.003569722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,"ITA",3,"Lombardia",45.46679,9.190347,6225,650,6875,125535,132410,4781,6318,110001,18343,201314,59440,260754,3256646,2003397,0.070346,0.001940033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"ITA",3,"Lombardia",45.46679,9.190347,6414,670,7084,124375,131459,-951,4777,115630,18442,203758,61773,265531,3277767,2014134,0.06945328,0.001457395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,"ITA",3,"Lombardia",45.46679,9.190347,6682,708,7390,128115,135505,4046,10955,122410,18571,213059,63427,276486,3324961,2039672,0.06716796,0.003294775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,"ITA",3,"Lombardia",45.46679,9.190347,6907,764,7671,134247,141918,6413,8180,124025,18723,221239,63427,284666,3377673,2066395,0.06577182,0.002421786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,"ITA",3,"Lombardia",45.46679,9.190347,7047,782,7829,134964,142793,875,9291,132254,18910,224343,69614,293957,3420606,2086645,0.06432914,0.002716185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,"ITA",3,"Lombardia",45.46679,9.190347,7319,801,8120,143149,151269,8476,10634,134294,19028,231380,73211,304591,3476242,2115026,0.06247066,0.003059051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,"ITA",3,"Lombardia",45.46679,9.190347,7621,817,8438,147841,156279,5010,8129,137255,19186,236852,75868,312720,3511792,2135880,0.06135201,0.002314773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,"ITA",3,"Lombardia",45.46679,9.190347,7781,837,8618,153923,162541,6262,8060,138872,19367,241894,78886,320780,3550494,2152870,0.06037471,0.002270107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
